0.43629205,0.61357045,0.785868,0.40822932,0.7257316,0.5505478,0.46221107,0.5874241,0.65851235,0.67086196,0.5934936,0.82879484,0.6989108,0.60231453,0.45537072,0.37736765,0.354145,0.2753091,0.54772145,0.445197,0.70840865,0.54353976,0.564789,0.16422346,0.456979,0.42969567,0.36153108,0.45782378,0.5907728,0.2616065,0.30940896,0.48214513,0.6907439,0.63202506,0.7671239,0.32316616,0.5757313,0.4394697,0.64161384,0.58575207,0.45413682,0.51969653,0.32356313,0.7586261,0.69116974,0.31024206,0.67277026,0.45027056,0.5755835,0.61149025,0.3151958,0.64612514,0.6508556,0.68314236,0.5717673,0.3637465,0.39865667,0.6267829,0.65405756,0.57526124,0.5933597,0.30906153,0.32564405,0.5394699,0.43039268,0.49746493,0.568781,0.7756704,0.5148307,0.72235316,0.7950018,0.46842116,0.30323777,0.40818313,0.604366,0.31477883,0.7500887,0.5201478,0.42517003,0.4452888,0.48532918,0.4577799,0.63528204,0.3722445,0.6337093,0.39150366,0.5337765,0.6511932,0.6322889,0.27123109,0.4282134,0.7269808,0.38000634,0.6583933,0.56694293,0.73768234,0.46222544,0.633048,0.6911171,0.4145778,0.44312447,0.34646654,0.5583421,0.4422357,0.5719726,0.36917365,0.4260566,0.61759037,0.61191607,0.6366314,0.6996215,0.69534993,0.5086623,0.38537517,0.49660888,0.1268759,0.37794024,0.52292806,0.5237186,0.6380469,0.48280057,0.55866706,0.60521924,0.49544752,0.32759175,0.52325433,0.55643106,0.46912026
0.43818563,0.6131746,0.78684115,0.40465546,0.7254826,0.5532,0.45995396,0.5834155,0.64960593,0.67181844,0.58293235,0.8247202,0.68821496,0.6048454,0.454038,0.37526324,0.34542444,0.271838,0.54894435,0.4484696,0.706409,0.539354,0.56310916,0.16520452,0.47152644,0.4399533,0.36287522,0.44759342,0.5911187,0.25720942,0.30798653,0.48113975,0.6917973,0.63645124,0.7619933,0.3181395,0.57837284,0.4314101,0.6465961,0.59022385,0.46138284,0.5263991,0.3224421,0.75615567,0.68691677,0.30763984,0.67893016,0.44143352,0.5694623,0.609176,0.30564076,0.64128757,0.65324175,0.67869115,0.575946,0.36867008,0.397353,0.624072,0.6467906,0.5737949,0.5945564,0.30907863,0.31671146,0.5410271,0.4375896,0.50155985,0.57487655,0.7718459,0.5119455,0.7257292,0.7910646,0.46103433,0.29600534,0.413236,0.6147496,0.31003895,0.7465888,0.5161075,0.4163297,0.4452958,0.48146462,0.46371347,0.634059,0.37107572,0.64058995,0.3977416,0.53287756,0.64769614,0.6353537,0.26990393,0.42812923,0.7276852,0.37285104,0.653093,0.57280034,0.74589604,0.47189227,0.63121414,0.689771,0.416431,0.44453952,0.3548269,0.55981684,0.4417219,0.57057667,0.36550513,0.4291174,0.615662,0.61821747,0.6381206,0.6994585,0.69495505,0.4985873,0.38553226,0.48963398,0.13012627,0.3710629,0.52164,0.5266088,0.6279428,0.49728057,0.5664642,0.5983379,0.49282947,0.3313609,0.5392217,0.5535366,0.46122363
0.4330103,0.6161733,0.7835389,0.40503076,0.7261092,0.55268574,0.46473357,0.5875898,0.654964,0.67182755,0.5860797,0.82916236,0.69526297,0.61058986,0.45776185,0.38126245,0.34823537,0.2706338,0.5512505,0.4414886,0.70979095,0.54280174,0.56494796,0.1689225,0.45938826,0.4274361,0.36459273,0.45571864,0.5908148,0.2650917,0.30965072,0.47942704,0.690558,0.6305055,0.76307696,0.32494694,0.58005875,0.4366676,0.6409444,0.5817003,0.45803756,0.52852595,0.32512343,0.75736374,0.69218856,0.30588907,0.67861384,0.44633204,0.5772172,0.61052406,0.31272483,0.6471283,0.6498781,0.6749364,0.57354987,0.3696805,0.39493063,0.62895554,0.6522377,0.58098423,0.5867868,0.30878597,0.3273499,0.5372892,0.43980822,0.5027819,0.58367425,0.77460414,0.51387143,0.7209169,0.79430836,0.46643573,0.302924,0.40891638,0.6043649,0.30922222,0.7494806,0.5173575,0.4280922,0.44839257,0.48102435,0.4660445,0.630552,0.36818352,0.6363366,0.39344043,0.5280507,0.6472403,0.636694,0.27510396,0.42618778,0.72667867,0.37672138,0.6479758,0.56846535,0.736464,0.46880358,0.631247,0.6892965,0.41443214,0.440258,0.35265672,0.56198853,0.4436187,0.57336074,0.36248595,0.42738357,0.6156796,0.6124759,0.63822484,0.70684195,0.69762474,0.506107,0.38277996,0.48866448,0.12772669,0.37736702,0.5229483,0.52732784,0.6390777,0.49576533,0.5617033,0.6071248,0.4936648,0.3257505,0.521363,0.554099,0.4586686
0.43482423,0.6127582,0.78080183,0.405548,0.7200386,0.5509292,0.45999795,0.5839107,0.6552653,0.6720302,0.5855513,0.82507837,0.6908531,0.60699844,0.4538025,0.3777774,0.3507996,0.27078393,0.5518395,0.44538996,0.7079585,0.54547435,0.5620052,0.16799644,0.46191463,0.43664518,0.3665908,0.4517916,0.5894625,0.26283228,0.30989462,0.4877954,0.7013027,0.6286858,0.76859796,0.32568714,0.5774832,0.44062507,0.6428865,0.58806515,0.45993838,0.5305975,0.32332316,0.75035256,0.6887965,0.31024486,0.6758539,0.44098282,0.57526404,0.61320317,0.30303252,0.64227694,0.6482667,0.6804118,0.5699416,0.3569292,0.38910154,0.6258038,0.64862144,0.5708149,0.59345853,0.3082142,0.32195646,0.5334764,0.43559533,0.50175375,0.5718019,0.7716788,0.517807,0.72429955,0.7951007,0.45804897,0.2993356,0.40901706,0.6102343,0.3089004,0.7507217,0.5259516,0.42354783,0.44735292,0.4812553,0.4551907,0.63574547,0.37028798,0.6353614,0.39522564,0.5281521,0.64727294,0.64114743,0.26904303,0.42714724,0.7281089,0.37657732,0.6558725,0.57417464,0.7394214,0.468628,0.62852246,0.68936217,0.41617128,0.44422364,0.35158992,0.57114744,0.4420423,0.5691426,0.36820146,0.4224169,0.61418533,0.6108779,0.6380956,0.70048547,0.70012957,0.50069994,0.37846354,0.48687348,0.12546326,0.37240797,0.521673,0.5283434,0.6389064,0.49056932,0.564783,0.5984837,0.49462137,0.32986075,0.53672165,0.5549013,0.46512398
0.43815202,0.6134139,0.78113914,0.41289657,0.7227827,0.55922854,0.46036938,0.5873786,0.65810066,0.6783413,0.59104854,0.8253186,0.6874515,0.60394174,0.45813882,0.37738353,0.35431355,0.27225876,0.54902977,0.44697386,0.70975953,0.53560656,0.5648908,0.16399902,0.45404255,0.4360183,0.36443835,0.456241,0.5925454,0.2672169,0.3051107,0.48212662,0.6990933,0.6259294,0.767552,0.3310013,0.57579887,0.44013035,0.64342695,0.5820983,0.4499902,0.5230669,0.33209074,0.75599784,0.6882776,0.30851337,0.67003036,0.4501475,0.5729929,0.60685635,0.3124135,0.6476739,0.6539963,0.686163,0.57862014,0.36000824,0.39816067,0.6330608,0.65535754,0.57812744,0.5943984,0.31196177,0.3276888,0.53654695,0.43734998,0.50200206,0.5773461,0.7698694,0.5110447,0.7253044,0.79598725,0.46244285,0.30507076,0.4138871,0.6097422,0.31392753,0.74893713,0.52114904,0.42898366,0.4442774,0.48757297,0.46503803,0.6337262,0.36840886,0.635522,0.39149216,0.53308064,0.6506001,0.63876224,0.2745895,0.42215532,0.7252167,0.37487233,0.6528172,0.557221,0.74206877,0.46619824,0.6235157,0.6877154,0.4029596,0.44098207,0.3515413,0.5591479,0.4438743,0.5705328,0.37084293,0.42621368,0.627543,0.6121628,0.6402023,0.69856733,0.7005581,0.50908285,0.37726858,0.48452407,0.1261083,0.3796265,0.51935667,0.5221724,0.6369727,0.48702714,0.5593118,0.61124915,0.50282896,0.32666257,0.5265551,0.5620323,0.4710981
0.4332691,0.6217354,0.78593767,0.40602192,0.72068185,0.55169874,0.46435785,0.5875961,0.6547932,0.67350966,0.58138764,0.8300556,0.696449,0.60047823,0.45364463,0.3713333,0.35130844,0.27544487,0.5510108,0.4427079,0.7031164,0.54375005,0.57024086,0.168148,0.45775783,0.43627295,0.3617009,0.4506435,0.59188545,0.26017585,0.30921945,0.4791877,0.6896671,0.6303214,0.7669525,0.3208314,0.577764,0.4416971,0.64223295,0.58424616,0.45982885,0.5286237,0.32816726,0.7563481,0.68645406,0.30782777,0.6786116,0.44428444,0.57153356,0.6147227,0.31402472,0.6495538,0.64969414,0.6728547,0.57687783,0.36924875,0.39222938,0.6301435,0.652377,0.574583,0.59060806,0.30633214,0.32158446,0.53655744,0.43858755,0.4965665,0.5771947,0.7737275,0.5159238,0.7258092,0.797929,0.4605092,0.30405104,0.40233523,0.6043313,0.31143034,0.7451911,0.5196813,0.4232705,0.44333985,0.4819582,0.46751738,0.6310579,0.37411243,0.63890916,0.3953419,0.52999413,0.6524963,0.6316373,0.27051774,0.42799965,0.7249605,0.38275385,0.65598696,0.57102436,0.73661923,0.4707085,0.6305566,0.6929863,0.4117874,0.44757152,0.3419815,0.5596549,0.43912295,0.56749743,0.3652507,0.420363,0.6130497,0.60963964,0.6389405,0.6995343,0.6961485,0.5030731,0.38358092,0.4900932,0.12679598,0.3735362,0.5261643,0.52024025,0.63579744,0.48926356,0.5580531,0.6109471,0.49392518,0.3294136,0.5300549,0.5546463,0.46030766
0.43623778,0.61793804,0.7869155,0.40685564,0.7197371,0.552271,0.4597335,0.588686,0.66443783,0.6769166,0.58699286,0.8276471,0.68549293,0.60636854,0.45258996,0.37971798,0.3553777,0.26725242,0.54833794,0.44873244,0.7059652,0.5482418,0.56695247,0.16742477,0.45842373,0.42926908,0.3677286,0.45226786,0.5925637,0.26206028,0.30819476,0.48102486,0.6926613,0.6347216,0.7615152,0.32733855,0.572158,0.44462055,0.64043283,0.5793798,0.4632024,0.52965933,0.32684487,0.7669144,0.69121176,0.3047799,0.6759496,0.44619122,0.5712257,0.60825473,0.30775747,0.6448057,0.65337235,0.67319465,0.576996,0.36198062,0.39686123,0.6253554,0.65532583,0.57552403,0.59119916,0.3100682,0.33096084,0.54201704,0.44591552,0.49662852,0.5906353,0.77689457,0.51911306,0.72638154,0.7971082,0.4635306,0.3070751,0.41247168,0.604826,0.31018543,0.74564356,0.52611583,0.42772785,0.44723848,0.48207104,0.46271375,0.63423854,0.37236813,0.6384549,0.39778107,0.52428555,0.64558834,0.6414221,0.27002993,0.42683035,0.7271485,0.3812485,0.65702987,0.5672758,0.7438177,0.47163644,0.6255032,0.6916057,0.4125044,0.4377921,0.34113172,0.5602216,0.44260833,0.57522225,0.36108086,0.42156047,0.61801237,0.6169562,0.6346454,0.704909,0.69681066,0.51132876,0.38079536,0.4893112,0.12481431,0.38327703,0.51805276,0.52074164,0.63827753,0.48967284,0.5627748,0.60273236,0.49474388,0.32929447,0.5254965,0.55105793,0.46116132
0.44126156,0.61468506,0.7823552,0.40928394,0.72470397,0.5526326,0.45759282,0.58260536,0.6600876,0.6715928,0.59430355,0.82794076,0.68527675,0.5973911,0.4566704,0.38036177,0.35119197,0.27289566,0.54619545,0.44553864,0.7084905,0.5380046,0.5565416,0.16429666,0.46093452,0.43752685,0.37218726,0.4650811,0.58774555,0.26668885,0.3093072,0.4832112,0.70027405,0.62642264,0.7697708,0.32999232,0.5677376,0.4376898,0.64399284,0.58841556,0.4515697,0.52283144,0.331847,0.7594525,0.6908877,0.31275064,0.6694142,0.4502332,0.5766604,0.6080593,0.3120949,0.64799184,0.65087676,0.68512255,0.5773854,0.3514386,0.39763492,0.63510174,0.6560073,0.57265174,0.59535605,0.30774334,0.32617784,0.5383602,0.4384696,0.50287324,0.5762877,0.77394867,0.516225,0.7292251,0.79861844,0.46071133,0.30513185,0.41361204,0.6110251,0.31106785,0.7524192,0.5213865,0.42695966,0.44333693,0.4890085,0.4592626,0.63693523,0.36669046,0.6412298,0.39566368,0.5269742,0.6484098,0.6294285,0.27168217,0.4276694,0.7295982,0.37439698,0.65406436,0.55875146,0.7375133,0.4720515,0.625309,0.6891508,0.40768576,0.43860567,0.35336867,0.5669534,0.4457669,0.5696837,0.36952764,0.43029174,0.6299801,0.609779,0.63320047,0.6965201,0.7011634,0.5072863,0.38198486,0.48618326,0.12516436,0.38012657,0.5145079,0.5333774,0.63846767,0.48247907,0.56716275,0.6056144,0.50542057,0.32580745,0.5299,0.55741996,0.47568014
0.4357948,0.6176726,0.78411406,0.40595007,0.72389126,0.54717433,0.46708107,0.5851289,0.656037,0.6701135,0.57695556,0.8240024,0.6942867,0.602202,0.45854884,0.37367886,0.34913415,0.27230474,0.5490468,0.44633484,0.70885366,0.5398727,0.56774074,0.1663531,0.46225435,0.43768537,0.36416617,0.4508029,0.591693,0.26336402,0.3089433,0.4801231,0.69833153,0.6259344,0.76602334,0.32228476,0.581692,0.43765473,0.6420213,0.5834011,0.4536708,0.52257997,0.32775944,0.75188756,0.68429655,0.30906382,0.6766498,0.43922478,0.58023036,0.6114298,0.31320006,0.6436999,0.65755105,0.6755612,0.5684358,0.36691988,0.3992864,0.62799954,0.64615005,0.5743184,0.5966514,0.31364897,0.32301313,0.54300666,0.44140315,0.49649343,0.57910365,0.770287,0.51713943,0.713874,0.7943511,0.45478126,0.30067423,0.40888923,0.611323,0.30806488,0.74347425,0.51868916,0.42131934,0.4475472,0.48043618,0.4666711,0.6319837,0.37023532,0.6384049,0.39147243,0.5328609,0.65254897,0.6393586,0.26751703,0.42307442,0.72812915,0.38140014,0.65784657,0.56768215,0.7386606,0.4663311,0.62836355,0.6885636,0.4140929,0.44148594,0.34688136,0.56562525,0.438121,0.5662827,0.3696482,0.42280033,0.6223289,0.6139397,0.6428087,0.7051291,0.6992195,0.50080574,0.3827117,0.4860779,0.12819988,0.37292263,0.52075875,0.52228487,0.63783246,0.488001,0.5655765,0.6088695,0.49479786,0.32670945,0.5333308,0.5527071,0.463434
0.4369348,0.62067455,0.78603935,0.40392026,0.7228821,0.5545024,0.4657534,0.5878115,0.6525334,0.6781791,0.5793621,0.8287277,0.69386655,0.6057488,0.45250824,0.37715346,0.35061452,0.27478936,0.5502111,0.4427162,0.70653796,0.5458589,0.56809723,0.16829517,0.46087688,0.43482518,0.3594848,0.44489673,0.59179145,0.2621686,0.3059667,0.4808658,0.6914461,0.6345017,0.76495093,0.32008976,0.5820818,0.43903616,0.64115065,0.58055395,0.46008083,0.5292524,0.32686287,0.75990057,0.6887699,0.3078071,0.6780896,0.44121468,0.56917685,0.61439717,0.31200188,0.6468418,0.6529161,0.6749201,0.5741592,0.37243506,0.39188695,0.6260457,0.65384173,0.579396,0.58655924,0.30877045,0.32168385,0.5355247,0.4402,0.4969379,0.58687174,0.77403,0.5160475,0.7252695,0.7951503,0.4642618,0.30154094,0.40302154,0.6038177,0.311266,0.7409075,0.5187733,0.422459,0.4446032,0.48180208,0.46415678,0.63132846,0.37477994,0.641641,0.39540413,0.52851266,0.64988816,0.63706005,0.2680935,0.42772746,0.72440547,0.37766168,0.65289557,0.5727115,0.742702,0.46944004,0.6270743,0.69101053,0.41715956,0.44468927,0.347956,0.55787814,0.44002262,0.57255787,0.3599387,0.422072,0.60996675,0.61331934,0.63618016,0.7016923,0.69699883,0.50323546,0.38510054,0.4901285,0.12716939,0.37472215,0.52311087,0.5182893,0.63208973,0.49932405,0.5568812,0.6082852,0.49649876,0.33259442,0.5252817,0.55516726,0.45299545
